population	model	date	rep	h	S_allsites	W_meanFitness	L_mutationLoad	generation
AK	1D.5Epoch	20191203	11	0	0.238725201208497	0.787631292764071	0.212368707235929	0
AK	1D.5Epoch	20191203	11	0	0.24691451822032	0.781207469682071	0.218792530317929	2
AK	1D.5Epoch	20191203	11	0	0.253022995231066	0.776450026970669	0.223549973029331	4
AK	1D.5Epoch	20191203	11	0	0.262203275232964	0.769354617072299	0.230645382927701	6
AK	1D.5Epoch	20191203	11	0	0.268998344430931	0.764144520741184	0.235855479258816	8
AK	1D.5Epoch	20191203	11	0	0.275460816078618	0.759222180813453	0.240777819186547	10
AK	1D.5Epoch	20191203	11	0	0.281217073818046	0.754864456384266	0.245135543615734	12
AK	1D.5Epoch	20191203	11	0	0.286872180019312	0.750607665362926	0.249392334637074	14
AK	1D.5Epoch	20191203	11	0	0.292879289693049	0.746112198694172	0.253887801305828	16
AK	1D.5Epoch	20191203	11	0	0.300304496564672	0.740592678418638	0.259407321581362	18
AK	1D.5Epoch	20191203	11	0	0.305632993546232	0.73665692769731	0.26334307230269	20
AK	1D.5Epoch	20191203	11	0	0.308728905677141	0.734379829245662	0.265620170754338	22
AK	1D.5Epoch	20191203	11	0	0.315185206388393	0.729653725222984	0.270346274777016	24
AK	1D.5Epoch	20191203	11	0	0.322760188214284	0.724147492650164	0.275852507349836	26
AK	1D.5Epoch	20191203	11	0	0.3273001166656	0.720867366248794	0.279132633751206	28
AK	1D.5Epoch	20191203	11	0	0.330656822803487	0.718451682973564	0.281548317026436	30
AK	1D.5Epoch	20191203	11	0	0.336901607473975	0.713979086652651	0.286020913347349	32
AK	1D.5Epoch	20191203	11	0	0.34077649531212	0.711217850967317	0.288782149032683	34
AK	1D.5Epoch	20191203	11	0	0.348334260582468	0.705862894634608	0.294137105365392	36
AK	1D.5Epoch	20191203	11	0	0.346346264797353	0.707267542848763	0.292732457151237	38
AK	1D.5Epoch	20191203	11	0	0.346010808028072	0.707504840333003	0.292495159666997	40
AK	1D.5Epoch	20191203	11	0	0.344832124368956	0.708339256386728	0.291660743613272	42
AK	1D.5Epoch	20191203	11	0	0.345267500018968	0.708030929846355	0.291969070153645	44
AK	1D.5Epoch	20191203	11	0	0.344063932441695	0.708883605940945	0.291116394059055	46
AK	1D.5Epoch	20191203	11	0	0.341855334833661	0.710450974783816	0.289549025216184	48
AK	1D.5Epoch	20191203	11	0	0.341548584320084	0.710668939413874	0.289331060586126	50
AK	1D.5Epoch	20191203	11	0	0.346612057188365	0.70707958149792	0.29292041850208	52
AK	1D.5Epoch	20191203	11	0	0.348899716019147	0.705463873448269	0.294536126551731	54
AK	1D.5Epoch	20191203	11	0	0.357067261843534	0.699725431329263	0.300274568670737	56
AK	1D.5Epoch	20191203	11	0	0.35568471969605	0.700693500273602	0.299306499726398	58
AK	1D.5Epoch	20191203	11	0	0.353193345116042	0.702441366639401	0.297558633360599	60
AK	1D.5Epoch	20191203	11	0	0.352380188196162	0.703012793996061	0.296987206003939	62
AK	1D.5Epoch	20191203	11	0	0.352934276047474	0.702623371044818	0.297376628955182	64
AK	1D.5Epoch	20191203	11	0	0.352736116583679	0.702762616311202	0.297237383688798	66
AK	1D.5Epoch	20191203	11	0	0.352351307464083	0.703033097813406	0.296966902186594	68
AK	1D.5Epoch	20191203	11	0	0.352020740424369	0.703265535799423	0.296734464200577	70
AK	1D.5Epoch	20191203	11	0	0.350496160073293	0.704338538348358	0.295661461651642	72
AK	1D.5Epoch	20191203	11	0	0.34968764961122	0.704908233696744	0.295091766303256	74
AK	1D.5Epoch	20191203	11	0	0.34905384468057	0.705355149624716	0.294644850375284	76
AK	1D.5Epoch	20191203	11	0	0.349307175406743	0.705176484124137	0.294823515875863	78
AK	1D.5Epoch	20191203	11	0	0.347514560048008	0.706441728029207	0.293558271970793	80
AK	1D.5Epoch	20191203	11	0	0.347225831358794	0.706645727472176	0.293354272527824	82
AK	1D.5Epoch	20191203	11	0	0.34564352953408	0.707764739369994	0.292235260630006	84
AK	1D.5Epoch	20191203	11	0	0.344937569638099	0.708264569300964	0.291735430699036	86
AK	1D.5Epoch	20191203	11	0	0.343198830201393	0.709497128077981	0.290502871922019	88
AK	1D.5Epoch	20191203	11	0	0.34199253377709	0.710353508347016	0.289646491652984	90
AK	1D.5Epoch	20191203	11	0	0.341485447402191	0.71071381027684	0.28928618972316	92
AK	1D.5Epoch	20191203	11	0	0.34147105477248	0.710724039391154	0.289275960608846	94
AK	1D.5Epoch	20191203	11	0	0.33998170000113	0.711783348277895	0.288216651722105	96
AK	1D.5Epoch	20191203	11	0	0.337201371788152	0.713765093276794	0.286234906723206	98
AK	1D.5Epoch	20191203	11	0	0.336043075938264	0.714592323418265	0.285407676581735	100
AK	1D.5Epoch	20191203	11	0	0.334419650191059	0.715753353162654	0.284246646837346	102
AK	1D.5Epoch	20191203	11	0	0.333255961184237	0.716586752285978	0.283413247714022	104
AK	1D.5Epoch	20191203	11	0	0.332169456765206	0.717365750074592	0.282634249925408	106
AK	1D.5Epoch	20191203	11	0	0.330191336435359	0.718786190286403	0.281213809713597	108
AK	1D.5Epoch	20191203	11	0.5	0.357899881233196	0.699143068844491	0.300856931155509	0
AK	1D.5Epoch	20191203	11	0.5	0.356693280595787	0.699987164457743	0.300012835542257	2
AK	1D.5Epoch	20191203	11	0.5	0.357283240913128	0.69957432160049	0.30042567839951	4
AK	1D.5Epoch	20191203	11	0.5	0.358361486840294	0.6988204149589	0.3011795850411	6
AK	1D.5Epoch	20191203	11	0.5	0.354582608138219	0.701466168383768	0.298533831616232	8
AK	1D.5Epoch	20191203	11	0.5	0.352033257913063	0.703256732736126	0.296743267263874	10
AK	1D.5Epoch	20191203	11	0.5	0.35742091891404	0.699478012236395	0.300521987763605	12
AK	1D.5Epoch	20191203	11	0.5	0.354983923773373	0.701184715522358	0.298815284477642	14
AK	1D.5Epoch	20191203	11	0.5	0.357380573051424	0.699506233849489	0.300493766150511	16
AK	1D.5Epoch	20191203	11	0.5	0.361533310394243	0.696607391422179	0.303392608577821	18
AK	1D.5Epoch	20191203	11	0.5	0.358723628217285	0.698567388989908	0.301432611010092	20
AK	1D.5Epoch	20191203	11	0.5	0.353304010578795	0.702363634941691	0.297636365058309	22
AK	1D.5Epoch	20191203	11	0.5	0.356976750017865	0.699788767621819	0.300211232378181	24
AK	1D.5Epoch	20191203	11	0.5	0.35384192573247	0.701985924496259	0.298014075503741	26
AK	1D.5Epoch	20191203	11	0.5	0.355311579259841	0.700955006138115	0.299044993861885	28
AK	1D.5Epoch	20191203	11	0.5	0.350408453665401	0.704400316060607	0.295599683939393	30
AK	1D.5Epoch	20191203	11	0.5	0.350796411058098	0.704127091753695	0.295872908246305	32
AK	1D.5Epoch	20191203	11	0.5	0.349300791146598	0.705180986168631	0.294819013831369	34
AK	1D.5Epoch	20191203	11	0.5	0.350049932958145	0.704652903436309	0.295347096563691	36
AK	1D.5Epoch	20191203	11	0.5	0.350580490185727	0.704279143904632	0.295720856095368	38
AK	1D.5Epoch	20191203	11	0.5	0.352668981742994	0.702809797751228	0.297190202248772	40
AK	1D.5Epoch	20191203	11	0.5	0.351334090789825	0.703748598651052	0.296251401348948	42
AK	1D.5Epoch	20191203	11	0.5	0.352774228651647	0.702735833084989	0.297264166915011	44
AK	1D.5Epoch	20191203	11	0.5	0.353824747213192	0.701997983678576	0.298002016321424	46
AK	1D.5Epoch	20191203	11	0.5	0.353476946121535	0.702242181807366	0.297757818192634	48
AK	1D.5Epoch	20191203	11	0.5	0.352821363180767	0.70270271074301	0.29729728925699	50
AK	1D.5Epoch	20191203	11	0.5	0.358912001687086	0.698435809820356	0.301564190179644	52
AK	1D.5Epoch	20191203	11	0.5	0.362216505507536	0.696131635192146	0.303868364807854	54
AK	1D.5Epoch	20191203	11	0.5	0.360360752438392	0.697424683028343	0.302575316971657	56
AK	1D.5Epoch	20191203	11	0.5	0.360242290731625	0.69750730604037	0.30249269395963	58
AK	1D.5Epoch	20191203	11	0.5	0.359136170259506	0.698279260009371	0.301720739990629	60
AK	1D.5Epoch	20191203	11	0.5	0.35987129785793	0.697766124287155	0.302233875712845	62
AK	1D.5Epoch	20191203	11	0.5	0.36083688584795	0.697092694877699	0.302907305122301	64
AK	1D.5Epoch	20191203	11	0.5	0.361608413850694	0.696555075763862	0.303444924236138	66
AK	1D.5Epoch	20191203	11	0.5	0.362234546586277	0.69611907633979	0.30388092366021	68
AK	1D.5Epoch	20191203	11	0.5	0.361166126281201	0.696863221554842	0.303136778445158	70
AK	1D.5Epoch	20191203	11	0.5	0.361981832390332	0.696295017742957	0.303704982257043	72
AK	1D.5Epoch	20191203	11	0.5	0.36308721840185	0.69552576820762	0.30447423179238	74
AK	1D.5Epoch	20191203	11	0.5	0.363333796428807	0.695354287978495	0.304645712021505	76
AK	1D.5Epoch	20191203	11	0.5	0.363503696169261	0.695236157500896	0.304763842499104	78
AK	1D.5Epoch	20191203	11	0.5	0.363429272865449	0.695287901198112	0.304712098801888	80
AK	1D.5Epoch	20191203	11	0.5	0.366867656061279	0.69290134026912	0.30709865973088	82
AK	1D.5Epoch	20191203	11	0.5	0.366028877577702	0.693482774817886	0.306517225182114	84
AK	1D.5Epoch	20191203	11	0.5	0.364988910755474	0.694204349037073	0.305795650962927	86
AK	1D.5Epoch	20191203	11	0.5	0.364666219826764	0.69442839863062	0.30557160136938	88
AK	1D.5Epoch	20191203	11	0.5	0.361899830926315	0.696352117294891	0.303647882705109	90
AK	1D.5Epoch	20191203	11	0.5	0.359722631365218	0.697869866440886	0.302130133559114	92
AK	1D.5Epoch	20191203	11	0.5	0.359742847925091	0.69785575805556	0.30214424194444	94
AK	1D.5Epoch	20191203	11	0.5	0.359034533544843	0.698350234426018	0.301649765573982	96
AK	1D.5Epoch	20191203	11	0.5	0.359390983046552	0.698101352192548	0.301898647807452	98
AK	1D.5Epoch	20191203	11	0.5	0.360790528461061	0.697125011022493	0.302874988977507	100
AK	1D.5Epoch	20191203	11	0.5	0.361109389822006	0.696902760228208	0.303097239771792	102
AK	1D.5Epoch	20191203	11	0.5	0.362179646273404	0.696157294543963	0.303842705456037	104
AK	1D.5Epoch	20191203	11	0.5	0.362835689829391	0.695700734814834	0.304299265185166	106
AK	1D.5Epoch	20191203	11	0.5	0.361165650397437	0.696863553180814	0.303136446819186	108
AK	1D.5Epoch	20191203	12	0	0.246476298167154	0.781549885482224	0.218450114517776	0
AK	1D.5Epoch	20191203	12	0	0.253206267685323	0.776307738107831	0.223692261892169	2
AK	1D.5Epoch	20191203	12	0	0.26209095267431	0.769441037804809	0.230558962195191	4
AK	1D.5Epoch	20191203	12	0	0.271115661680967	0.76252829599996	0.23747170400004	6
AK	1D.5Epoch	20191203	12	0	0.27702395382194	0.758036339025542	0.241963660974458	8
AK	1D.5Epoch	20191203	12	0	0.285841302348108	0.751381849020745	0.248618150979255	10
AK	1D.5Epoch	20191203	12	0	0.29342753818347	0.745703255918926	0.254296744081074	12
AK	1D.5Epoch	20191203	12	0	0.29705604192122	0.743002371914752	0.256997628085248	14
AK	1D.5Epoch	20191203	12	0	0.30756061181435	0.735238302069749	0.264761697930251	16
AK	1D.5Epoch	20191203	12	0	0.313884397863934	0.73060348260098	0.26939651739902	18
AK	1D.5Epoch	20191203	12	0	0.320147414266119	0.72604200023587	0.27395799976413	20
AK	1D.5Epoch	20191203	12	0	0.325939677561764	0.721848729793831	0.278151270206169	22
AK	1D.5Epoch	20191203	12	0	0.333311957498309	0.716546627192576	0.283453372807424	24
AK	1D.5Epoch	20191203	12	0	0.340636740858841	0.711317253775072	0.288682746224928	26
AK	1D.5Epoch	20191203	12	0	0.347530258644083	0.706430637972917	0.293569362027083	28
AK	1D.5Epoch	20191203	12	0	0.351231602313209	0.703820728469023	0.296179271530977	30
AK	1D.5Epoch	20191203	12	0	0.353507709079369	0.702220579093022	0.297779420906978	32
AK	1D.5Epoch	20191203	12	0	0.357988356119006	0.699081214977607	0.300918785022393	34
AK	1D.5Epoch	20191203	12	0	0.361672131613794	0.696510694246519	0.303489305753481	36
AK	1D.5Epoch	20191203	12	0	0.359801490050829	0.697814835510353	0.302185164489647	38
AK	1D.5Epoch	20191203	12	0	0.359445055276538	0.698063605316216	0.301936394683784	40
AK	1D.5Epoch	20191203	12	0	0.358175706030843	0.69895025444172	0.30104974555828	42
AK	1D.5Epoch	20191203	12	0	0.358054753473303	0.699034799375448	0.300965200624552	44
AK	1D.5Epoch	20191203	12	0	0.355602722158643	0.700750957770756	0.299249042229244	46
AK	1D.5Epoch	20191203	12	0	0.354888189650763	0.701251846039175	0.298748153960825	48
AK	1D.5Epoch	20191203	12	0	0.353605659056347	0.702151799971978	0.297848200028022	50
AK	1D.5Epoch	20191203	12	0	0.357001551114282	0.699771412308337	0.300228587691663	52
AK	1D.5Epoch	20191203	12	0	0.357072129306817	0.699722025449707	0.300277974550293	54
AK	1D.5Epoch	20191203	12	0	0.364124946310173	0.694804376076105	0.305195623923895	56
AK	1D.5Epoch	20191203	12	0	0.36217236133329	0.696162366026637	0.303837633973363	58
AK	1D.5Epoch	20191203	12	0	0.361422912460291	0.696684299684146	0.303315700315854	60
AK	1D.5Epoch	20191203	12	0	0.359612001341539	0.697947076071509	0.302052923928491	62
AK	1D.5Epoch	20191203	12	0	0.358628611720177	0.698633767569684	0.301366232430316	64
AK	1D.5Epoch	20191203	12	0	0.355855061670803	0.700574152924289	0.299425847075711	66
AK	1D.5Epoch	20191203	12	0	0.354426765625665	0.701575495152578	0.298424504847422	68
AK	1D.5Epoch	20191203	12	0	0.353444283818245	0.702265119029081	0.297734880970919	70
AK	1D.5Epoch	20191203	12	0	0.351879916190263	0.703364579603596	0.296635420396404	72
AK	1D.5Epoch	20191203	12	0	0.35151986462957	0.703617872714772	0.296382127285228	74
AK	1D.5Epoch	20191203	12	0	0.350523264148337	0.70431944816247	0.29568055183753	76
AK	1D.5Epoch	20191203	12	0	0.349732605789714	0.704876544428688	0.295123455571312	78
AK	1D.5Epoch	20191203	12	0	0.347950662333001	0.706133714345016	0.293866285654984	80
AK	1D.5Epoch	20191203	12	0	0.346636067221429	0.707062604697596	0.292937395302404	82
AK	1D.5Epoch	20191203	12	0	0.345324459352964	0.707990602024676	0.292009397975324	84
AK	1D.5Epoch	20191203	12	0	0.344123093264855	0.708841669043815	0.291158330956185	86
AK	1D.5Epoch	20191203	12	0	0.343079661931452	0.709581682661274	0.290418317338726	88
AK	1D.5Epoch	20191203	12	0	0.341471507247768	0.710723717806162	0.289276282193838	90
AK	1D.5Epoch	20191203	12	0	0.340192888973713	0.7116330433558	0.2883669566442	92
AK	1D.5Epoch	20191203	12	0	0.340951665732485	0.7110932775485	0.2889067224515	94
AK	1D.5Epoch	20191203	12	0	0.339768871804315	0.711934851965988	0.288065148034012	96
AK	1D.5Epoch	20191203	12	0	0.339405802366181	0.712193380681778	0.287806619318222	98
AK	1D.5Epoch	20191203	12	0	0.338638467913655	0.712740080923776	0.287259919076224	100
AK	1D.5Epoch	20191203	12	0	0.33790242094325	0.71326488421727	0.28673511578273	102
AK	1D.5Epoch	20191203	12	0	0.336208140554178	0.714474379245337	0.285525620754663	104
AK	1D.5Epoch	20191203	12	0	0.335782450497005	0.714778588629547	0.285221411370453	106
AK	1D.5Epoch	20191203	12	0	0.336405896678811	0.714333101530675	0.285666898469325	108
AK	1D.5Epoch	20191203	12	0.5	0.352255733680436	0.70310029255757	0.29689970744243	0
AK	1D.5Epoch	20191203	12	0.5	0.346573396315589	0.707106918340092	0.292893081659908	2
AK	1D.5Epoch	20191203	12	0.5	0.347137508663891	0.706708143083485	0.293291856916515	4
AK	1D.5Epoch	20191203	12	0.5	0.346630877112406	0.707066274439124	0.292933725560876	6
AK	1D.5Epoch	20191203	12	0.5	0.350141902346999	0.704588099919441	0.295411900080559	8
AK	1D.5Epoch	20191203	12	0.5	0.350179002592028	0.704561960013191	0.295438039986809	10
AK	1D.5Epoch	20191203	12	0.5	0.346831779652882	0.706924237296593	0.293075762703407	12
AK	1D.5Epoch	20191203	12	0.5	0.344998731683455	0.708221251715961	0.291778748284039	14
AK	1D.5Epoch	20191203	12	0.5	0.344071626352706	0.708878151874545	0.291121848125455	16
AK	1D.5Epoch	20191203	12	0.5	0.342894283660452	0.709713235879917	0.290286764120083	18
AK	1D.5Epoch	20191203	12	0.5	0.339725435064835	0.711965776766311	0.288034223233689	20
AK	1D.5Epoch	20191203	12	0.5	0.34060045895405	0.711343062188136	0.288656937811864	22
AK	1D.5Epoch	20191203	12	0.5	0.336148352077238	0.714517097857312	0.285482902142688	24
AK	1D.5Epoch	20191203	12	0.5	0.337209160900388	0.713759533702025	0.286240466297975	26
AK	1D.5Epoch	20191203	12	0.5	0.333231425321886	0.716604334575592	0.283395665424408	28
AK	1D.5Epoch	20191203	12	0.5	0.335715244106415	0.714826627932816	0.285173372067184	30
AK	1D.5Epoch	20191203	12	0.5	0.334008130006536	0.716047960728943	0.283952039271057	32
AK	1D.5Epoch	20191203	12	0.5	0.337299196209605	0.71369527303461	0.28630472696539	34
AK	1D.5Epoch	20191203	12	0.5	0.337422418752301	0.713607335106435	0.286392664893565	36
AK	1D.5Epoch	20191203	12	0.5	0.337281904863857	0.713707613893029	0.286292386106971	38
AK	1D.5Epoch	20191203	12	0.5	0.337907080137613	0.713261560985284	0.286738439014716	40
AK	1D.5Epoch	20191203	12	0.5	0.336869887675638	0.714001734284483	0.285998265715517	42
AK	1D.5Epoch	20191203	12	0.5	0.337029231818742	0.713887971353928	0.286112028646072	44
AK	1D.5Epoch	20191203	12	0.5	0.339482034170914	0.712139090964377	0.287860909035623	46
AK	1D.5Epoch	20191203	12	0.5	0.34117054310012	0.710937652355805	0.289062347644195	48
AK	1D.5Epoch	20191203	12	0.5	0.343006994443789	0.709633248052986	0.290366751947014	50
AK	1D.5Epoch	20191203	12	0.5	0.345199424467304	0.708079131083144	0.291920868916856	52
AK	1D.5Epoch	20191203	12	0.5	0.341729282303954	0.71054053457092	0.28945946542908	54
AK	1D.5Epoch	20191203	12	0.5	0.345744561672074	0.707693235997309	0.292306764002691	56
AK	1D.5Epoch	20191203	12	0.5	0.346306536167937	0.707295642177041	0.292704357822959	58
AK	1D.5Epoch	20191203	12	0.5	0.344957671822026	0.708250331779426	0.291749668220574	60
AK	1D.5Epoch	20191203	12	0.5	0.344932621112769	0.708268074174797	0.291731925825203	62
AK	1D.5Epoch	20191203	12	0.5	0.344307225367393	0.708711160552697	0.291288839447303	64
AK	1D.5Epoch	20191203	12	0.5	0.341539123948297	0.71067566263806	0.28932433736194	66
AK	1D.5Epoch	20191203	12	0.5	0.340513859012326	0.711404667123321	0.288595332876679	68
AK	1D.5Epoch	20191203	12	0.5	0.34032655090018	0.711537931468848	0.288462068531152	70
AK	1D.5Epoch	20191203	12	0.5	0.341569093039104	0.710654364653734	0.289345635346266	72
AK	1D.5Epoch	20191203	12	0.5	0.341691268759679	0.710567545248373	0.289432454751627	74
AK	1D.5Epoch	20191203	12	0.5	0.342932215061293	0.709686315973242	0.290313684026758	76
AK	1D.5Epoch	20191203	12	0.5	0.341500605097607	0.710703037575021	0.289296962424979	78
AK	1D.5Epoch	20191203	12	0.5	0.342922265666835	0.709693376957467	0.290306623042533	80
AK	1D.5Epoch	20191203	12	0.5	0.343772961814098	0.709089900259996	0.290910099740004	82
AK	1D.5Epoch	20191203	12	0.5	0.345439876524095	0.707908892467637	0.292091107532363	84
AK	1D.5Epoch	20191203	12	0.5	0.345440753487468	0.707908271657739	0.292091728342261	86
AK	1D.5Epoch	20191203	12	0.5	0.346417806255405	0.707216945707433	0.292783054292567	88
AK	1D.5Epoch	20191203	12	0.5	0.347125145415201	0.706716880346019	0.293283119653981	90
AK	1D.5Epoch	20191203	12	0.5	0.348049055354181	0.706064239133499	0.293935760866501	92
AK	1D.5Epoch	20191203	12	0.5	0.348754771411642	0.705566134043396	0.294433865956604	94
AK	1D.5Epoch	20191203	12	0.5	0.349422105525212	0.705095442764411	0.294904557235589	96
AK	1D.5Epoch	20191203	12	0.5	0.349866781637838	0.704781973365235	0.295218026634765	98
AK	1D.5Epoch	20191203	12	0.5	0.349388231550068	0.705119327554448	0.294880672445552	100
AK	1D.5Epoch	20191203	12	0.5	0.348652754471986	0.705638117412815	0.294361882587185	102
AK	1D.5Epoch	20191203	12	0.5	0.348330168674478	0.705865782966536	0.294134217033464	104
AK	1D.5Epoch	20191203	12	0.5	0.347873411910837	0.70618826557958	0.29381173442042	106
AK	1D.5Epoch	20191203	12	0.5	0.348622072203921	0.705659768322839	0.294340231677161	108
AK	1D.5Epoch	20191203	13	0	0.241640952321186	0.785338100759026	0.214661899240974	0
AK	1D.5Epoch	20191203	13	0	0.250805102825318	0.778174020698528	0.221825979301472	2
AK	1D.5Epoch	20191203	13	0	0.258618379527988	0.772117622719125	0.227882377280875	4
AK	1D.5Epoch	20191203	13	0	0.265789054245263	0.766600821634976	0.233399178365024	6
AK	1D.5Epoch	20191203	13	0	0.270782913616791	0.762782068033068	0.237217931966932	8
AK	1D.5Epoch	20191203	13	0	0.274478368211386	0.759968443547841	0.240031556452159	10
AK	1D.5Epoch	20191203	13	0	0.28310309736444	0.753442105960004	0.246557894039996	12
AK	1D.5Epoch	20191203	13	0	0.292958336478633	0.74605322325412	0.25394677674588	14
AK	1D.5Epoch	20191203	13	0	0.296770424207449	0.743214616862561	0.256785383137439	16
AK	1D.5Epoch	20191203	13	0	0.30254743459636	0.738933436418322	0.261066563581678	18
AK	1D.5Epoch	20191203	13	0	0.308291237835692	0.734701314026976	0.265298685973024	20
AK	1D.5Epoch	20191203	13	0	0.31572818348216	0.729257647504101	0.270742352495899	22
AK	1D.5Epoch	20191203	13	0	0.323485874688899	0.723622179238594	0.276377820761406	24
AK	1D.5Epoch	20191203	13	0	0.336251938125561	0.714443087687963	0.285556912312037	26
AK	1D.5Epoch	20191203	13	0	0.338550584798666	0.71280272149475	0.28719727850525	28
AK	1D.5Epoch	20191203	13	0	0.343215632077228	0.709485207295476	0.290514792704524	30
AK	1D.5Epoch	20191203	13	0	0.347735500349646	0.706285663821798	0.293714336178202	32
AK	1D.5Epoch	20191203	13	0	0.353762197042337	0.702041895145715	0.297958104854285	34
AK	1D.5Epoch	20191203	13	0	0.353123602163843	0.702490358682462	0.297509641317538	36
AK	1D.5Epoch	20191203	13	0	0.350671757683576	0.704214869042529	0.295785130957471	38
AK	1D.5Epoch	20191203	13	0	0.350979905611119	0.703997900121066	0.296002099878934	40
AK	1D.5Epoch	20191203	13	0	0.349793955151667	0.704833302028892	0.295166697971108	42
AK	1D.5Epoch	20191203	13	0	0.348204706272026	0.70595434813916	0.29404565186084	44
AK	1D.5Epoch	20191203	13	0	0.348137914604721	0.706001501581824	0.293998498418176	46
AK	1D.5Epoch	20191203	13	0	0.346614285764659	0.707078005718882	0.292921994281118	48
AK	1D.5Epoch	20191203	13	0	0.344559740234714	0.708532223041163	0.291467776958837	50
AK	1D.5Epoch	20191203	13	0	0.350877866990729	0.704069738760648	0.295930261239352	52
AK	1D.5Epoch	20191203	13	0	0.351735329725024	0.703466283954294	0.296533716045706	54
AK	1D.5Epoch	20191203	13	0	0.361504276100846	0.696627617219183	0.303372382780817	56
AK	1D.5Epoch	20191203	13	0	0.359146917838754	0.698271755238016	0.301728244761984	58
AK	1D.5Epoch	20191203	13	0	0.356839959190989	0.699884498853408	0.300115501146592	60
AK	1D.5Epoch	20191203	13	0	0.35403419683452	0.701850965863672	0.298149034136328	62
AK	1D.5Epoch	20191203	13	0	0.351936828219185	0.703324550837368	0.296675449162632	64
AK	1D.5Epoch	20191203	13	0	0.349662050207509	0.704926279158173	0.295073720841827	66
AK	1D.5Epoch	20191203	13	0	0.34839353982904	0.705821052854218	0.294178947145782	68
AK	1D.5Epoch	20191203	13	0	0.346322513488927	0.707284341577808	0.292715658422192	70
AK	1D.5Epoch	20191203	13	0	0.346921023611771	0.706861151394082	0.293138848605918	72
AK	1D.5Epoch	20191203	13	0	0.345381176248036	0.707950448134701	0.292049551865299	74
AK	1D.5Epoch	20191203	13	0	0.344005851257083	0.708924779936235	0.291075220063765	76
AK	1D.5Epoch	20191203	13	0	0.342364471920267	0.710089349910467	0.289910650089533	78
AK	1D.5Epoch	20191203	13	0	0.340620852146876	0.71132855577982	0.28867144422018	80
AK	1D.5Epoch	20191203	13	0	0.341406650916254	0.710769814234026	0.289230185765974	82
AK	1D.5Epoch	20191203	13	0	0.341088942999233	0.710995667306942	0.289004332693058	84
AK	1D.5Epoch	20191203	13	0	0.339431691161924	0.71217494309148	0.28782505690852	86
AK	1D.5Epoch	20191203	13	0	0.338616655722949	0.712755627515897	0.287244372484103	88
AK	1D.5Epoch	20191203	13	0	0.337239891291182	0.71373759992964	0.28626240007036	90
AK	1D.5Epoch	20191203	13	0	0.335265249965561	0.715148368112281	0.284851631887719	92
AK	1D.5Epoch	20191203	13	0	0.333308162285008	0.716549346645027	0.283450653354973	94
AK	1D.5Epoch	20191203	13	0	0.331529235035375	0.717825170265728	0.282174829734272	96
AK	1D.5Epoch	20191203	13	0	0.330096317554967	0.71885449179036	0.28114550820964	98
AK	1D.5Epoch	20191203	13	0	0.329023966142025	0.719625769887	0.280374230113	100
AK	1D.5Epoch	20191203	13	0	0.327914074521757	0.720424919901642	0.279575080098358	102
AK	1D.5Epoch	20191203	13	0	0.327502258714465	0.720721663369256	0.279278336630744	104
AK	1D.5Epoch	20191203	13	0	0.326931454423021	0.721133171821867	0.278866828178133	106
AK	1D.5Epoch	20191203	13	0	0.326189187970474	0.721668643489871	0.278331356510129	108
AK	1D.5Epoch	20191203	13	0.5	0.344943150396647	0.708260616658443	0.291739383341557	0
AK	1D.5Epoch	20191203	13	0.5	0.346098061852853	0.707443110522753	0.292556889477247	2
AK	1D.5Epoch	20191203	13	0.5	0.348679905373573	0.705618958961819	0.294381041038181	4
AK	1D.5Epoch	20191203	13	0.5	0.351639232155004	0.703533888603042	0.296466111396958	6
AK	1D.5Epoch	20191203	13	0.5	0.351470447205297	0.703652644556874	0.296347355443126	8
AK	1D.5Epoch	20191203	13	0.5	0.345711122709136	0.707716900920862	0.292283099079138	10
AK	1D.5Epoch	20191203	13	0.5	0.347319318848736	0.70657966802475	0.29342033197525	12
AK	1D.5Epoch	20191203	13	0.5	0.343621971913454	0.70919697375689	0.29080302624311	14
AK	1D.5Epoch	20191203	13	0.5	0.346037960275951	0.707485630247003	0.292514369752997	16
AK	1D.5Epoch	20191203	13	0.5	0.34160415170937	0.710629450493422	0.289370549506578	18
AK	1D.5Epoch	20191203	13	0.5	0.334872654398557	0.715429187311932	0.284570812688068	20
AK	1D.5Epoch	20191203	13	0.5	0.335453466877295	0.715013777761491	0.284986222238509	22
AK	1D.5Epoch	20191203	13	0.5	0.343171018664907	0.70951686055764	0.29048313944236	24
AK	1D.5Epoch	20191203	13	0.5	0.337713017148754	0.71339999208739	0.28660000791261	26
AK	1D.5Epoch	20191203	13	0.5	0.343332077801931	0.70940259558633	0.29059740441367	28
AK	1D.5Epoch	20191203	13	0.5	0.345469300861147	0.70788806302423	0.29211193697577	30
AK	1D.5Epoch	20191203	13	0.5	0.34919158807442	0.705257998303667	0.294742001696333	32
AK	1D.5Epoch	20191203	13	0.5	0.346926286084905	0.706857431566051	0.293142568433949	34
AK	1D.5Epoch	20191203	13	0.5	0.343342878023476	0.709394933922507	0.290605066077493	36
AK	1D.5Epoch	20191203	13	0.5	0.34203388697824	0.710324133562873	0.289675866437127	38
AK	1D.5Epoch	20191203	13	0.5	0.344137893961158	0.708831177771184	0.291168822228816	40
AK	1D.5Epoch	20191203	13	0.5	0.344451141423615	0.708609172976471	0.291390827023529	42
